order_id,department,add_time,mod_time
19980541,CITIZENSHIP,2015-09-26 05:15:11.14+00,2015-09-26 05:15:11.14+00
19980542,CITIZENSHIP,2015-09-26 05:15:11.235+00,2015-09-26 05:15:11.235+00
19980543,CITIZENSHIP,2015-09-26 05:15:11.331+00,2015-09-26 05:15:11.331+00
19980544,CITIZENSHIP,2015-09-26 05:15:11.426+00,2015-09-26 05:15:11.426+00
19980545,CITIZENSHIP,2015-09-26 05:15:11.551+00,2015-09-26 05:15:11.551+00
19980546,CITIZENSHIP,2015-09-26 05:15:11.646+00,2015-09-26 05:15:11.646+00
19980547,CITIZENSHIP,2015-09-26 05:15:11.743+00,2015-09-26 05:15:11.743+00
19980548,CITIZENSHIP,2015-09-26 05:15:11.837+00,2015-09-26 05:15:11.837+00
19980549,CITIZENSHIP,2015-09-26 05:15:11.932+00,2015-09-26 05:15:11.932+00
19980550,CITIZENSHIP,2015-09-26 05:15:12.035+00,2015-09-26 05:15:12.035+00
19980551,CITIZENSHIP,2015-09-26 05:15:12.16+00,2015-09-26 05:15:12.16+00
19980552,CITIZENSHIP,2015-09-26 05:15:12.33+00,2015-09-26 05:15:12.33+00
19980553,HEALTH,2015-09-26 05:15:12.47+00,2015-09-26 05:15:12.47+00
19980554,PTB,2015-09-26 05:15:12.583+00,2015-09-26 05:15:12.583+00
19980555,PTB,2015-09-26 05:15:12.688+00,2015-09-26 05:15:12.688+00
19980556,FIN,2015-09-26 05:15:12.788+00,2015-09-26 05:15:12.788+00
19980557,CITIZENSHIP,2015-09-26 05:15:12.898+00,2015-09-26 05:15:12.898+00
19980558,NR,2015-09-26 05:15:12.998+00,2015-09-26 05:15:12.998+00
19980559,F&O,2015-09-26 05:15:13.102+00,2015-09-26 05:15:13.102+00
19980560,FAIT,2015-09-26 05:15:13.201+00,2015-09-26 05:15:13.201+00
19980561,FAIT,2015-09-26 05:15:13.297+00,2015-09-26 05:15:13.297+00
19980562,FAIT,2015-09-26 05:15:13.402+00,2015-09-26 05:15:13.402+00
19980563,FIN,2015-09-26 05:15:13.498+00,2015-09-26 05:15:13.498+00
19980564,FIN,2015-09-26 05:15:13.594+00,2015-09-26 05:15:13.594+00
19980565,FIN,2015-09-26 05:15:13.686+00,2015-09-26 05:15:13.686+00
19980566,FIN,2015-09-26 05:15:13.781+00,2015-09-26 05:15:13.781+00
19980567,FIN,2015-09-26 05:15:13.876+00,2015-09-26 05:15:13.876+00
19980568,FIN,2015-09-26 05:15:13.976+00,2015-09-26 05:15:13.976+00
19980569,INDUSTRY,2015-09-26 05:15:14.072+00,2015-09-26 05:15:14.072+00
19980570,INDUSTRY,2015-09-26 05:15:14.172+00,2015-09-26 05:15:14.172+00
19980571,INDUSTRY,2015-09-26 05:15:14.272+00,2015-09-26 05:15:14.272+00
19980572,ACOA,2015-09-26 05:15:14.372+00,2015-09-26 05:15:14.372+00
19980572,TB,2015-09-26 05:15:14.372+00,2015-09-26 05:15:14.372+00
19980573,ACOA,2015-09-26 05:15:14.467+00,2015-09-26 05:15:14.467+00
19980573,TB,2015-09-26 05:15:14.467+00,2015-09-26 05:15:14.467+00
19980574,AGRI-FOOD,2015-09-26 05:15:14.602+00,2015-09-26 05:15:14.602+00
19980574,TB,2015-09-26 05:15:14.602+00,2015-09-26 05:15:14.602+00
19980575,AGRI-FOOD,2015-09-26 05:15:14.697+00,2015-09-26 05:15:14.697+00
19980575,TB,2015-09-26 05:15:14.697+00,2015-09-26 05:15:14.697+00
19980576,AGRI-FOOD,2015-09-26 05:15:14.792+00,2015-09-26 05:15:14.792+00
19980576,TB,2015-09-26 05:15:14.792+00,2015-09-26 05:15:14.792+00
19980577,EC,2015-09-26 05:15:14.892+00,2015-09-26 05:15:14.892+00
19980577,TB,2015-09-26 05:15:14.892+00,2015-09-26 05:15:14.892+00
19980578,HERITAGE,2015-09-26 05:15:14.989+00,2015-09-26 05:15:14.989+00
19980578,TB,2015-09-26 05:15:14.99+00,2015-09-26 05:15:14.99+00
19980579,HERITAGE,2015-09-26 05:15:15.087+00,2015-09-26 05:15:15.087+00
19980579,TB,2015-09-26 05:15:15.087+00,2015-09-26 05:15:15.087+00
19980580,HERITAGE,2015-09-26 05:15:15.182+00,2015-09-26 05:15:15.182+00
19980580,TB,2015-09-26 05:15:15.187+00,2015-09-26 05:15:15.187+00
19980581,HERITAGE,2015-09-26 05:15:15.282+00,2015-09-26 05:15:15.282+00
19980581,TB,2015-09-26 05:15:15.282+00,2015-09-26 05:15:15.282+00
19980582,HERITAGE,2015-09-26 05:15:15.377+00,2015-09-26 05:15:15.377+00
19980582,TB,2015-09-26 05:15:15.382+00,2015-09-26 05:15:15.382+00
19980583,NR,2015-09-26 05:15:15.477+00,2015-09-26 05:15:15.477+00
19980584,TB,2015-09-26 05:15:15.575+00,2015-09-26 05:15:15.575+00
19980584,TC,2015-09-26 05:15:15.576+00,2015-09-26 05:15:15.576+00
19980585,HERITAGE,2015-09-26 05:15:15.67+00,2015-09-26 05:15:15.67+00
19980586,IA&ND,2015-09-26 05:15:15.767+00,2015-09-26 05:15:15.767+00
19980587,JUS,2015-09-26 05:15:15.863+00,2015-09-26 05:15:15.863+00
19980588,JUS,2015-09-26 05:15:15.963+00,2015-09-26 05:15:15.963+00
19980589,JUS,2015-09-26 05:15:16.059+00,2015-09-26 05:15:16.059+00
19980590,JUS,2015-09-26 05:15:16.153+00,2015-09-26 05:15:16.153+00
19980591,PMO,2015-09-26 05:15:16.253+00,2015-09-26 05:15:16.253+00
19980592,ND,2015-09-26 05:15:16.353+00,2015-09-26 05:15:16.353+00
19980593,PTB,2015-09-26 05:15:16.45+00,2015-09-26 05:15:16.45+00
19980593,WED-OLD,2015-09-26 05:15:16.45+00,2015-09-26 05:15:16.45+00
19980594,ACOA,2015-09-26 05:15:16.543+00,2015-09-26 05:15:16.543+00
19980594,PTB,2015-09-26 05:15:16.548+00,2015-09-26 05:15:16.548+00
19980595,EDAC-RQ,2015-09-26 05:15:16.643+00,2015-09-26 05:15:16.643+00
19980595,PTB,2015-09-26 05:15:16.643+00,2015-09-26 05:15:16.643+00
19980596,RESOURCES,2015-09-26 05:15:16.738+00,2015-09-26 05:15:16.738+00
19980597,HERITAGE,2015-09-26 05:15:16.828+00,2015-09-26 05:15:16.828+00
19980598,CITIZENSHIP,2015-09-26 05:15:16.928+00,2015-09-26 05:15:16.928+00
19980599,JUS,2015-09-26 05:15:17.023+00,2015-09-26 05:15:17.023+00
19980599,PMO,2015-09-26 05:15:17.023+00,2015-09-26 05:15:17.023+00
19980600,JUS,2015-09-26 05:15:17.113+00,2015-09-26 05:15:17.113+00
19980600,PMO,2015-09-26 05:15:17.113+00,2015-09-26 05:15:17.113+00
19980601,JUS,2015-09-26 05:15:17.248+00,2015-09-26 05:15:17.248+00
19980602,JUS,2015-09-26 05:15:17.435+00,2015-09-26 05:15:17.435+00
19980603,JUS,2015-09-26 05:15:17.566+00,2015-09-26 05:15:17.566+00
19980604,PMO,2015-09-26 05:15:17.705+00,2015-09-26 05:15:17.705+00
19980605,RESOURCES,2015-09-26 05:15:17.801+00,2015-09-26 05:15:17.801+00
19980606,SGC,2015-09-26 05:15:17.898+00,2015-09-26 05:15:17.898+00
19980606,TB,2015-09-26 05:15:17.898+00,2015-09-26 05:15:17.898+00
19980607,JUS,2015-09-26 05:15:17.994+00,2015-09-26 05:15:17.994+00
19980608,F&O,2015-09-26 05:15:18.103+00,2015-09-26 05:15:18.103+00
19980609,LGC,2015-09-26 05:15:18.2+00,2015-09-26 05:15:18.2+00
19980610,INDUSTRY,2015-09-26 05:15:18.296+00,2015-09-26 05:15:18.296+00
19980611,HRD,2015-09-26 05:15:18.397+00,2015-09-26 05:15:18.397+00
19980612,HRD,2015-09-26 05:15:18.488+00,2015-09-26 05:15:18.488+00
19980613,HRD,2015-09-26 05:15:18.584+00,2015-09-26 05:15:18.584+00
19980614,HRD,2015-09-26 05:15:18.683+00,2015-09-26 05:15:18.683+00
19980615,HRD,2015-09-26 05:15:18.778+00,2015-09-26 05:15:18.778+00
19980616,HRD,2015-09-26 05:15:18.878+00,2015-09-26 05:15:18.878+00
19980617,HRD,2015-09-26 05:15:18.973+00,2015-09-26 05:15:18.973+00
19980618,HRD,2015-09-26 05:15:19.075+00,2015-09-26 05:15:19.075+00
19980619,HRD,2015-09-26 05:15:19.169+00,2015-09-26 05:15:19.169+00
19980620,HRD,2015-09-26 05:15:19.276+00,2015-09-26 05:15:19.276+00
19980621,HRD,2015-09-26 05:15:19.376+00,2015-09-26 05:15:19.376+00
19980622,HRD,2015-09-26 05:15:19.481+00,2015-09-26 05:15:19.481+00
19980623,HRD,2015-09-26 05:15:19.581+00,2015-09-26 05:15:19.581+00
19980624,AGRI-FOOD,2015-09-26 05:15:19.691+00,2015-09-26 05:15:19.691+00
19980625,F&O,2015-09-26 05:15:19.791+00,2015-09-26 05:15:19.791+00
19980626,F&O,2015-09-26 05:15:19.891+00,2015-09-26 05:15:19.891+00
19980627,FAIT,2015-09-26 05:15:19.994+00,2015-09-26 05:15:19.994+00
19980628,FAIT,2015-09-26 05:15:20.104+00,2015-09-26 05:15:20.104+00
19980629,FIN,2015-09-26 05:15:20.214+00,2015-09-26 05:15:20.214+00
19980630,FIN,2015-09-26 05:15:20.314+00,2015-09-26 05:15:20.314+00
19980631,HERITAGE,2015-09-26 05:15:20.42+00,2015-09-26 05:15:20.42+00
19980632,IA&ND,2015-09-26 05:15:20.517+00,2015-09-26 05:15:20.517+00
19980633,IA&ND,2015-09-26 05:15:20.662+00,2015-09-26 05:15:20.662+00
19980634,IA&ND,2015-09-26 05:15:20.763+00,2015-09-26 05:15:20.763+00
19980635,IA&ND,2015-09-26 05:15:20.862+00,2015-09-26 05:15:20.862+00
19980636,IA&ND,2015-09-26 05:15:20.961+00,2015-09-26 05:15:20.961+00
19980637,IA&ND,2015-09-26 05:15:21.056+00,2015-09-26 05:15:21.056+00
19980638,IA&ND,2015-09-26 05:15:21.16+00,2015-09-26 05:15:21.16+00
19980639,IA&ND,2015-09-26 05:15:21.26+00,2015-09-26 05:15:21.26+00
19980640,IA&ND,2015-09-26 05:15:21.353+00,2015-09-26 05:15:21.353+00
19980641,IA&ND,2015-09-26 05:15:21.449+00,2015-09-26 05:15:21.449+00
19980642,IA&ND,2015-09-26 05:15:21.549+00,2015-09-26 05:15:21.549+00
19980643,IA&ND,2015-09-26 05:15:21.666+00,2015-09-26 05:15:21.666+00
19980644,IA&ND,2015-09-26 05:15:21.774+00,2015-09-26 05:15:21.774+00
19980645,IA&ND,2015-09-26 05:15:22.01+00,2015-09-26 05:15:22.01+00
19980646,INDUSTRY,2015-09-26 05:15:22.315+00,2015-09-26 05:15:22.315+00
19980647,INDUSTRY,2015-09-26 05:15:22.709+00,2015-09-26 05:15:22.709+00
19980648,JUS,2015-09-26 05:15:23.075+00,2015-09-26 05:15:23.075+00
19980649,JUS,2015-09-26 05:15:23.367+00,2015-09-26 05:15:23.367+00
19980650,JUS,2015-09-26 05:15:23.539+00,2015-09-26 05:15:23.539+00
19980651,JUS,2015-09-26 05:15:23.669+00,2015-09-26 05:15:23.669+00
19980652,NR,2015-09-26 05:15:23.793+00,2015-09-26 05:15:23.793+00
19980653,NR,2015-09-26 05:15:23.907+00,2015-09-26 05:15:23.907+00
19980654,NR,2015-09-26 05:15:24.024+00,2015-09-26 05:15:24.024+00
19980655,PMO,2015-09-26 05:15:24.137+00,2015-09-26 05:15:24.137+00
19980656,PMO,2015-09-26 05:15:24.252+00,2015-09-26 05:15:24.252+00
19980657,PWGS,2015-09-26 05:15:24.367+00,2015-09-26 05:15:24.367+00
19980658,ND,2015-09-26 05:15:24.469+00,2015-09-26 05:15:24.469+00
19980658,TB,2015-09-26 05:15:24.47+00,2015-09-26 05:15:24.47+00
19980659,AGRI-FOOD,2015-09-26 05:15:24.564+00,2015-09-26 05:15:24.564+00
19980659,TB,2015-09-26 05:15:24.564+00,2015-09-26 05:15:24.564+00
19980660,HERITAGE,2015-09-26 05:15:24.657+00,2015-09-26 05:15:24.657+00
19980660,TB,2015-09-26 05:15:24.657+00,2015-09-26 05:15:24.657+00
19980661,HERITAGE,2015-09-26 05:15:24.751+00,2015-09-26 05:15:24.751+00
19980661,TB,2015-09-26 05:15:24.756+00,2015-09-26 05:15:24.756+00
19980662,HERITAGE,2015-09-26 05:15:24.855+00,2015-09-26 05:15:24.855+00
19980662,TB,2015-09-26 05:15:24.856+00,2015-09-26 05:15:24.856+00
19980663,INDUSTRY,2015-09-26 05:15:24.986+00,2015-09-26 05:15:24.986+00
19980663,TB,2015-09-26 05:15:24.986+00,2015-09-26 05:15:24.986+00
19980664,PWGS,2015-09-26 05:15:25.082+00,2015-09-26 05:15:25.082+00
19980664,TB,2015-09-26 05:15:25.082+00,2015-09-26 05:15:25.082+00
19980665,AGRI-FOOD,2015-09-26 05:15:25.182+00,2015-09-26 05:15:25.182+00
19980665,FIN,2015-09-26 05:15:25.182+00,2015-09-26 05:15:25.182+00
19980665,TB,2015-09-26 05:15:25.182+00,2015-09-26 05:15:25.182+00
19980666,SGC,2015-09-26 05:15:25.276+00,2015-09-26 05:15:25.276+00
19980666,TB,2015-09-26 05:15:25.281+00,2015-09-26 05:15:25.281+00
19980667,HRDC,2015-09-26 05:15:25.371+00,2015-09-26 05:15:25.371+00
19980668,IA&ND,2015-09-26 05:15:25.471+00,2015-09-26 05:15:25.471+00
19980669,IA&ND,2015-09-26 05:15:25.567+00,2015-09-26 05:15:25.567+00
19980670,IA&ND,2015-09-26 05:15:25.662+00,2015-09-26 05:15:25.662+00
19980671,IA&ND,2015-09-26 05:15:25.759+00,2015-09-26 05:15:25.759+00
19980672,IA&ND,2015-09-26 05:15:25.859+00,2015-09-26 05:15:25.859+00
19980673,IA&ND,2015-09-26 05:15:25.959+00,2015-09-26 05:15:25.959+00
19980674,INDUSTRY,2015-09-26 05:15:26.054+00,2015-09-26 05:15:26.054+00
19980675,INDUSTRY,2015-09-26 05:15:26.151+00,2015-09-26 05:15:26.151+00
19980676,INDUSTRY,2015-09-26 05:15:26.246+00,2015-09-26 05:15:26.246+00
19980677,SGC,2015-09-26 05:15:26.348+00,2015-09-26 05:15:26.348+00
19980678,SGC,2015-09-26 05:15:26.448+00,2015-09-26 05:15:26.448+00
19980679,SGC,2015-09-26 05:15:26.548+00,2015-09-26 05:15:26.548+00
19980680,SGC,2015-09-26 05:15:26.642+00,2015-09-26 05:15:26.642+00
19980681,SGC,2015-09-26 05:15:26.748+00,2015-09-26 05:15:26.748+00
19980682,SGC,2015-09-26 05:15:26.845+00,2015-09-26 05:15:26.845+00
19980683,SGC,2015-09-26 05:15:26.944+00,2015-09-26 05:15:26.944+00
19980684,SGC,2015-09-26 05:15:27.044+00,2015-09-26 05:15:27.044+00
19980685,SGC,2015-09-26 05:15:27.144+00,2015-09-26 05:15:27.144+00
19980686,SGC,2015-09-26 05:15:27.25+00,2015-09-26 05:15:27.25+00
19980687,RESOURCES,2015-09-26 05:15:27.395+00,2015-09-26 05:15:27.395+00
19980688,RESOURCES,2015-09-26 05:15:27.545+00,2015-09-26 05:15:27.545+00
19980689,RESOURCES,2015-09-26 05:15:27.666+00,2015-09-26 05:15:27.666+00
19980690,RESOURCES,2015-09-26 05:15:27.771+00,2015-09-26 05:15:27.771+00
19980691,CITIZENSHIP,2015-09-26 05:15:27.867+00,2015-09-26 05:15:27.867+00
19980692,AGRI-FOOD,2015-09-26 05:15:27.997+00,2015-09-26 05:15:27.997+00
19980693,AGRI-FOOD,2015-09-26 05:15:28.091+00,2015-09-26 05:15:28.091+00
19980694,AGRI-FOOD,2015-09-26 05:15:28.179+00,2015-09-26 05:15:28.179+00
19980695,AGRI-FOOD,2015-09-26 05:15:28.278+00,2015-09-26 05:15:28.278+00
19980696,IA&ND,2015-09-26 05:15:28.374+00,2015-09-26 05:15:28.374+00
19980697,PMO,2015-09-26 05:15:28.468+00,2015-09-26 05:15:28.468+00
19980698,PMO,2015-09-26 05:15:28.564+00,2015-09-26 05:15:28.564+00
19980699,FAIT,2015-09-26 05:15:28.654+00,2015-09-26 05:15:28.654+00
19980700,CITIZENSHIP,2015-09-26 05:15:28.754+00,2015-09-26 05:15:28.754+00
19980701,HERITAGE,2015-09-26 05:15:28.847+00,2015-09-26 05:15:28.847+00
19980702,HERITAGE,2015-09-26 05:15:28.938+00,2015-09-26 05:15:28.938+00
19980702,PSC,2015-09-26 05:15:28.943+00,2015-09-26 05:15:28.943+00
19980703,IA&ND,2015-09-26 05:15:29.033+00,2015-09-26 05:15:29.033+00
19980704,INDUSTRY,2015-09-26 05:15:29.133+00,2015-09-26 05:15:29.133+00
19980705,CITIZENSHIP,2015-09-26 05:15:29.228+00,2015-09-26 05:15:29.228+00
19980705,PMO,2015-09-26 05:15:29.228+00,2015-09-26 05:15:29.228+00
19980706,FIN,2015-09-26 05:15:29.323+00,2015-09-26 05:15:29.323+00
19980706,PMO,2015-09-26 05:15:29.323+00,2015-09-26 05:15:29.323+00
19980707,AGRI-FOOD,2015-09-26 05:15:29.418+00,2015-09-26 05:15:29.418+00
19980707,PMO,2015-09-26 05:15:29.418+00,2015-09-26 05:15:29.418+00
19980708,CITIZENSHIP,2015-09-26 05:15:29.521+00,2015-09-26 05:15:29.521+00
19980709,CITIZENSHIP,2015-09-26 05:15:29.623+00,2015-09-26 05:15:29.623+00
19980710,FIN,2015-09-26 05:15:29.728+00,2015-09-26 05:15:29.728+00
19980711,INDUSTRY,2015-09-26 05:15:29.846+00,2015-09-26 05:15:29.846+00
19980712,HERITAGE,2015-09-26 05:15:29.964+00,2015-09-26 05:15:29.964+00
19980713,HERITAGE,2015-09-26 05:15:30.075+00,2015-09-26 05:15:30.075+00
19980714,HERITAGE,2015-09-26 05:15:30.19+00,2015-09-26 05:15:30.19+00
19980715,IA&ND,2015-09-26 05:15:30.3+00,2015-09-26 05:15:30.3+00
19980716,INDUSTRY,2015-09-26 05:15:30.417+00,2015-09-26 05:15:30.417+00
19980717,INDUSTRY,2015-09-26 05:15:30.535+00,2015-09-26 05:15:30.535+00
19980718,SGC,2015-09-26 05:15:30.641+00,2015-09-26 05:15:30.641+00
19980719,PMO,2015-09-26 05:15:30.747+00,2015-09-26 05:15:30.747+00
19980720,TC,2015-09-26 05:15:30.852+00,2015-09-26 05:15:30.852+00
19980721,TC,2015-09-26 05:15:30.992+00,2015-09-26 05:15:30.992+00
19980722,TC,2015-09-26 05:15:31.087+00,2015-09-26 05:15:31.087+00
19980723,TC,2015-09-26 05:15:31.188+00,2015-09-26 05:15:31.188+00
19980724,TC,2015-09-26 05:15:31.303+00,2015-09-26 05:15:31.303+00
19980725,TC,2015-09-26 05:15:31.433+00,2015-09-26 05:15:31.433+00
19980726,FIN,2015-09-26 05:15:31.573+00,2015-09-26 05:15:31.573+00
19980727,HRD,2015-09-26 05:15:31.708+00,2015-09-26 05:15:31.708+00
19980728,HRD,2015-09-26 05:15:31.833+00,2015-09-26 05:15:31.833+00
19980729,HRD,2015-09-26 05:15:31.963+00,2015-09-26 05:15:31.963+00
19980730,HRD,2015-09-26 05:15:32.078+00,2015-09-26 05:15:32.078+00
19980731,HRD,2015-09-26 05:15:32.185+00,2015-09-26 05:15:32.185+00
19980732,HRD,2015-09-26 05:15:32.315+00,2015-09-26 05:15:32.315+00
19980733,HRD,2015-09-26 05:15:32.455+00,2015-09-26 05:15:32.455+00
19980734,HRD,2015-09-26 05:15:32.584+00,2015-09-26 05:15:32.584+00
19980735,HRD,2015-09-26 05:15:32.699+00,2015-09-26 05:15:32.699+00
19980736,HRD,2015-09-26 05:15:32.804+00,2015-09-26 05:15:32.804+00
19980737,HRD,2015-09-26 05:15:32.907+00,2015-09-26 05:15:32.907+00
19980738,HRD,2015-09-26 05:15:33.007+00,2015-09-26 05:15:33.007+00
19980739,HRD,2015-09-26 05:15:33.107+00,2015-09-26 05:15:33.107+00
19980740,HRD,2015-09-26 05:15:33.207+00,2015-09-26 05:15:33.207+00
19980741,HRD,2015-09-26 05:15:33.302+00,2015-09-26 05:15:33.302+00
19980742,HRD,2015-09-26 05:15:33.4+00,2015-09-26 05:15:33.4+00
19980743,HRD,2015-09-26 05:15:33.5+00,2015-09-26 05:15:33.5+00
19980744,HRD,2015-09-26 05:15:33.594+00,2015-09-26 05:15:33.594+00
19980745,HRD,2015-09-26 05:15:33.696+00,2015-09-26 05:15:33.696+00
19980746,HRD,2015-09-26 05:15:33.791+00,2015-09-26 05:15:33.791+00
19980747,HRD,2015-09-26 05:15:33.886+00,2015-09-26 05:15:33.886+00
19980748,HRD,2015-09-26 05:15:33.987+00,2015-09-26 05:15:33.987+00
19980749,HRD,2015-09-26 05:15:34.077+00,2015-09-26 05:15:34.077+00
19980750,HRD,2015-09-26 05:15:34.177+00,2015-09-26 05:15:34.177+00
19980751,HRD,2015-09-26 05:15:34.309+00,2015-09-26 05:15:34.309+00
19980752,HRD,2015-09-26 05:15:34.408+00,2015-09-26 05:15:34.408+00
19980753,HRD,2015-09-26 05:15:34.509+00,2015-09-26 05:15:34.509+00
19980754,HRD,2015-09-26 05:15:34.633+00,2015-09-26 05:15:34.633+00
19980755,HRD,2015-09-26 05:15:34.744+00,2015-09-26 05:15:34.744+00
19980756,HRD,2015-09-26 05:15:34.856+00,2015-09-26 05:15:34.856+00
19980757,HRD,2015-09-26 05:15:34.972+00,2015-09-26 05:15:34.972+00
19980758,HRD,2015-09-26 05:15:35.138+00,2015-09-26 05:15:35.138+00
19980759,HRD,2015-09-26 05:15:35.308+00,2015-09-26 05:15:35.308+00
19980760,HRD,2015-09-26 05:15:35.428+00,2015-09-26 05:15:35.428+00
19980761,HRD,2015-09-26 05:15:35.533+00,2015-09-26 05:15:35.533+00
19980762,HRD,2015-09-26 05:15:35.633+00,2015-09-26 05:15:35.633+00
19980763,HEALTH,2015-09-26 05:15:35.746+00,2015-09-26 05:15:35.746+00
19980764,HEALTH,2015-09-26 05:15:35.846+00,2015-09-26 05:15:35.846+00
19980765,SGC,2015-09-26 05:15:35.942+00,2015-09-26 05:15:35.942+00
19980766,HERITAGE,2015-09-26 05:15:36.039+00,2015-09-26 05:15:36.039+00
19980767,HERITAGE,2015-09-26 05:15:36.14+00,2015-09-26 05:15:36.14+00
19980768,HERITAGE,2015-09-26 05:15:36.237+00,2015-09-26 05:15:36.237+00
19980769,HERITAGE,2015-09-26 05:15:36.334+00,2015-09-26 05:15:36.334+00
19980769,PSC,2015-09-26 05:15:36.334+00,2015-09-26 05:15:36.334+00
19980770,PMO,2015-09-26 05:15:36.431+00,2015-09-26 05:15:36.431+00
19980771,F&O,2015-09-26 05:15:36.539+00,2015-09-26 05:15:36.539+00
19980772,TC,2015-09-26 05:15:36.638+00,2015-09-26 05:15:36.638+00
19980773,TC,2015-09-26 05:15:36.733+00,2015-09-26 05:15:36.733+00
19980774,HERITAGE,2015-09-26 05:15:36.825+00,2015-09-26 05:15:36.825+00
19980775,HERITAGE,2015-09-26 05:15:36.925+00,2015-09-26 05:15:36.925+00
19980776,HERITAGE,2015-09-26 05:15:37.021+00,2015-09-26 05:15:37.021+00
19980777,ACOA,2015-09-26 05:15:37.116+00,2015-09-26 05:15:37.116+00
19980778,IT,2015-09-26 05:15:37.223+00,2015-09-26 05:15:37.223+00
19980779,IT,2015-09-26 05:15:37.369+00,2015-09-26 05:15:37.369+00
19980780,SGC,2015-09-26 05:15:37.574+00,2015-09-26 05:15:37.574+00
19980781,INDUSTRY,2015-09-26 05:15:37.694+00,2015-09-26 05:15:37.694+00
19980782,FIN,2015-09-26 05:15:37.801+00,2015-09-26 05:15:37.801+00
19980783,HEALTH,2015-09-26 05:15:37.904+00,2015-09-26 05:15:37.904+00
19980784,FIN,2015-09-26 05:15:38.001+00,2015-09-26 05:15:38.001+00
19980784,IA&ND,2015-09-26 05:15:38.006+00,2015-09-26 05:15:38.006+00
19980785,FAIT,2015-09-26 05:15:38.115+00,2015-09-26 05:15:38.115+00
19980786,IA&ND,2015-09-26 05:15:38.216+00,2015-09-26 05:15:38.216+00
19980786,PTB,2015-09-26 05:15:38.216+00,2015-09-26 05:15:38.216+00
19980787,IA&ND,2015-09-26 05:15:38.333+00,2015-09-26 05:15:38.333+00
19980788,INDUSTRY,2015-09-26 05:15:38.438+00,2015-09-26 05:15:38.438+00
19980789,INDUSTRY,2015-09-26 05:15:38.537+00,2015-09-26 05:15:38.537+00
19980790,JUS,2015-09-26 05:15:38.647+00,2015-09-26 05:15:38.647+00
19980791,JUS,2015-09-26 05:15:38.75+00,2015-09-26 05:15:38.75+00
19980792,JUS,2015-09-26 05:15:38.846+00,2015-09-26 05:15:38.846+00
19980793,JUS,2015-09-26 05:15:38.935+00,2015-09-26 05:15:38.935+00
19980794,JUS,2015-09-26 05:15:39.03+00,2015-09-26 05:15:39.03+00
19980795,JUS,2015-09-26 05:15:39.125+00,2015-09-26 05:15:39.125+00
19980796,SGC,2015-09-26 05:15:39.227+00,2015-09-26 05:15:39.227+00
19980797,SGC,2015-09-26 05:15:39.322+00,2015-09-26 05:15:39.322+00
19980798,SGC,2015-09-26 05:15:39.429+00,2015-09-26 05:15:39.429+00
19980799,SGC,2015-09-26 05:15:39.528+00,2015-09-26 05:15:39.528+00
19980800,HERITAGE,2015-09-26 05:15:39.626+00,2015-09-26 05:15:39.626+00
19980801,PTB,2015-09-26 05:15:39.724+00,2015-09-26 05:15:39.724+00
19980802,TC,2015-09-26 05:15:39.819+00,2015-09-26 05:15:39.819+00
19980803,TC,2015-09-26 05:15:39.917+00,2015-09-26 05:15:39.917+00
19980804,FAIT,2015-09-26 05:15:40.015+00,2015-09-26 05:15:40.015+00
19980805,LGC,2015-09-26 05:15:40.123+00,2015-09-26 05:15:40.123+00
19980806,TC,2015-09-26 05:15:40.224+00,2015-09-26 05:15:40.224+00
19980807,TC,2015-09-26 05:15:40.323+00,2015-09-26 05:15:40.323+00
19980808,TC,2015-09-26 05:15:40.418+00,2015-09-26 05:15:40.418+00
19980809,PWGS,2015-09-26 05:15:40.518+00,2015-09-26 05:15:40.518+00
19980810,RESOURCES,2015-09-26 05:15:40.648+00,2015-09-26 05:15:40.648+00
19980811,RESOURCES,2015-09-26 05:15:40.752+00,2015-09-26 05:15:40.752+00
19980812,HRD,2015-09-26 05:15:40.857+00,2015-09-26 05:15:40.857+00
19980813,HRD,2015-09-26 05:15:40.953+00,2015-09-26 05:15:40.953+00
19980814,HRD,2015-09-26 05:15:41.045+00,2015-09-26 05:15:41.045+00
19980815,HRD,2015-09-26 05:15:41.145+00,2015-09-26 05:15:41.145+00
19980816,HRD,2015-09-26 05:15:41.24+00,2015-09-26 05:15:41.24+00
19980817,HRD,2015-09-26 05:15:41.341+00,2015-09-26 05:15:41.341+00
19980818,HRD,2015-09-26 05:15:41.457+00,2015-09-26 05:15:41.457+00
19980819,HRD,2015-09-26 05:15:41.554+00,2015-09-26 05:15:41.554+00
19980820,HRD,2015-09-26 05:15:41.65+00,2015-09-26 05:15:41.65+00
19980821,HRD,2015-09-26 05:15:41.745+00,2015-09-26 05:15:41.745+00
19980822,CITIZENSHIP,2015-09-26 05:15:41.84+00,2015-09-26 05:15:41.84+00
19980823,CITIZENSHIP,2015-09-26 05:15:41.943+00,2015-09-26 05:15:41.943+00
19980824,CITIZENSHIP,2015-09-26 05:15:42.039+00,2015-09-26 05:15:42.039+00
19980825,CITIZENSHIP,2015-09-26 05:15:42.129+00,2015-09-26 05:15:42.129+00
19980826,CITIZENSHIP,2015-09-26 05:15:42.229+00,2015-09-26 05:15:42.229+00
19980827,HEALTH,2015-09-26 05:15:42.359+00,2015-09-26 05:15:42.359+00
19980828,SGC,2015-09-26 05:15:42.551+00,2015-09-26 05:15:42.551+00
